-2.050076890348403680e+00 -7.096674440651485227e+00 4.793659630403591443e+00 1.043743867248327017e+00 8.711993706199155918e-02 -4.256350108500844276e-01 3.148572755920042709e+00 4.723124916647916116e+00 -6.024657736390565121e-01 -4.676459732917245482e+00 -1.519383413747528999e-01 1.935100043313880080e+00 4.124940936567385918e+00 -3.165449604959361007e+00 9.783469468258693125e-01 2.421876879944683925e+00
-7.948513131084039784e+00 4.247571691555708462e+00 3.671773662517535008e+00 -2.133041613425259997e-01 -1.768426211203080634e+00 -1.581941053071648007e+00 -1.686190720103408092e+00 2.850202494539886722e+00 -3.378113224772737677e+00 1.987729272148360371e+00 1.841746501589884843e+00 -2.020849539128038330e+00 -1.101311482621585824e+01 3.840053140148699473e+00 4.370434944467902483e+00 -9.888275219646696090e-01
-9.349112489761582934e-01 9.962822748584418964e-01 -2.266761073848509778e+00 2.948037491052031278e-01 4.569366362061701992e+00 -3.385622984455596285e-01 -1.871015529062097560e+00 2.750507646043240051e+00 -3.019697797153778063e-01 1.210925301256071451e+00 4.932026261274675694e-01 2.060303300643234969e+00 1.181537023675356818e-01 1.478293897555911673e+00 -5.912870440595394683e-01 -5.449041435660371135e+00
-2.917897403310978355e+00 4.317793249289457513e+00 8.966918875921224830e-01 2.200363190853272144e+00 -1.446204481708654122e+01 7.459971621894310179e-01 3.203453151149601386e+00 -6.682761744134899651e+00 5.905618620811099895e+00 5.687155607537484059e-01 -2.610062735610964690e+00 7.104717994328934694e+00 2.871118631018251044e+00 4.639018832744533860e+00 4.215790869055574319e+00 -2.009849080433479873e+00
-1.126875994964829486e+00 3.514296996379442373e-01 -3.459104088723785164e+00 -4.583092898641318302e-01 -4.014996441434353081e+00 -1.542588107059372993e+00 -3.895512644213282361e+00 -6.166522851137575145e+00 -8.187743851468468059e-02 7.886195579540959955e-01 -3.541711675252936065e+00 -1.898304722609192030e-01 3.810251892726287615e+00 6.835579452982488924e+00 -9.445183157664119866e-01 6.012050308647216568e+00
-1.141460920865477346e+00 -2.267304621407427057e+00 -2.860508454243233967e+00 3.443708232511878187e+00 6.120580796534338397e+00 1.271669047726581736e+00 -4.581662742870990512e-01 -2.735085224143433358e+00 -6.839016383968813395e-01 4.129254332861317600e+00 5.496019449317772754e+00 2.015248542902985385e+00 3.575470968829480567e-01 -3.069807671247547720e+00 3.322077968781347868e-01 -1.948821626793319606e+00
-4.768325489564181341e-01 2.594661592870597833e+00 -2.574141243839047632e+00 2.336994163163883087e+00 -1.957055850138358144e+00 -1.400961711185655600e+00 6.578677091763669438e+00 -4.854231076973342773e+00 -2.660431621989587825e+00 8.316773388335485517e-01 -1.945294728548004892e+00 -1.853700822308560481e+00 -3.190585358692838991e+00 -1.564854263535825574e+00 -7.151933433693320907e+00 3.619328934371730089e+00
-4.689926929612807660e-01 -9.540099057305541308e+00 -4.774945838138887844e+00 9.121760154843714385e-01 -1.050180748251287932e+00 -5.567684293735949419e-01 -4.830666466990987118e+00 4.502154209607931001e+00 -3.116294609482325728e-01 1.330534733765881716e+00 4.168274790461349438e-02 3.734011585309490400e+00 1.923521915988145814e+00 -7.146995135955035217e+00 -2.799137857796943241e+00 1.049669617859589829e-02
8.609754395452723363e-01 3.051252923416865936e+00 4.572775249762017324e+00 3.753346753385316870e+00 3.387331653509919160e+00 -7.715520455531242883e-01 1.365517116838047773e+00 -2.057498192446189478e+00 2.388608603433586275e+00 1.457678386171049612e-01 -7.918632712325531786e-01 -3.173405948968329948e+00 -8.840905015359015739e-02 -4.893058853403664532e-01 -3.352290130264636403e+00 -1.084997026051612679e+01
6.252765391998556410e+00 -1.575653003951493547e+00 1.633761106697488863e+00 9.739348997220366178e-01 -4.716187936400474179e+00 -3.720373605718032550e+00 -3.026129550802949986e+00 5.001647830697121933e+00 -1.024122733749102343e+00 2.682122760031531605e+00 -1.044849788710903482e+01 -2.230779814150275264e+00 6.295239974771764224e+00 -3.337621801165439273e+00 -4.245143529017894046e+00 1.593103510724210858e+00
